Precio,fecha
1.0,2024-03-29T16:09:54.356Z
1.0,2024-03-29T16:20:09.119Z
1.0,2024-03-29T16:20:09.119Z
0.999124,2024-03-29T16:29:54.005Z
0.999124,2024-03-29T16:29:54.005Z
1.001,2024-03-29T16:50:50.281Z
1.001,2024-03-29T16:50:50.281Z
0.99896,2024-03-29T17:00:08.720Z
0.99896,2024-03-29T17:00:08.720Z
1.001,2024-03-29T17:20:42.196Z
1.001,2024-03-29T17:20:42.196Z
1.0,2024-03-29T17:41:17.192Z
1.0,2024-03-29T17:41:17.192Z
1.001,2024-03-29T18:00:49.766Z
1.001,2024-03-29T18:00:49.766Z
1.001,2024-03-29T18:22:15.301Z
1.001,2024-03-29T18:22:15.301Z
1.0,2024-03-29T18:32:37.638Z
0.999936,2024-03-29T18:42:22.826Z
0.999861,2024-03-29T19:03:44.340Z
0.999861,2024-03-29T19:03:44.340Z
0.999591,2024-03-29T19:13:32.932Z
0.999843,2024-03-29T19:33:23.847Z
0.999843,2024-03-29T19:33:23.847Z
0.999973,2024-03-29T19:43:46.366Z
1.001,2024-03-29T19:54:20.936Z
1.001,2024-03-29T20:03:55.255Z
1.001,2024-03-29T20:03:55.255Z
1.0,2024-03-29T20:13:42.803Z
1.0,2024-03-29T20:33:39.015Z
1.0,2024-03-29T20:33:39.015Z
1.0,2024-03-29T22:14:34.191Z
1.0,2024-03-29T22:14:34.191Z
0.999716,2024-03-30T10:20:32.193Z
0.999716,2024-03-30T10:20:32.193Z
0.999716,2024-03-30T10:20:32.193Z
1.001,2024-03-30T10:31:12.444Z
1.0,2024-03-30T11:01:05.799Z
1.0,2024-03-30T11:01:05.799Z
1.0,2024-03-30T11:21:19.418Z
1.0,2024-03-30T11:21:19.418Z
0.999489,2024-03-30T14:14:14.237Z
0.999489,2024-03-30T14:14:14.237Z
1.0,2024-03-30T14:23:50.997Z
1.0,2024-03-30T14:23:50.997Z
0.999563,2024-03-30T14:34:28.241Z
0.999563,2024-03-30T14:34:28.241Z
0.999563,2024-03-30T14:34:28.241Z
0.998847,2024-03-30T14:43:58.974Z
0.998847,2024-03-30T14:43:58.974Z
0.998847,2024-03-30T14:43:58.974Z
1.0,2024-03-30T15:04:40.290Z
1.0,2024-03-30T15:04:40.290Z
1.0,2024-03-30T15:04:40.290Z
1.001,2024-03-30T15:14:40.774Z
1.001,2024-03-30T15:14:40.774Z
1.001,2024-03-30T15:14:40.774Z
0.998892,2024-03-30T15:34:51.860Z
0.998892,2024-03-30T15:34:51.860Z
0.998892,2024-03-30T15:34:51.860Z
1.0,2024-03-30T15:45:21.718Z
1.0,2024-03-30T15:45:21.718Z
1.0,2024-03-30T15:45:21.718Z
1.0,2024-03-30T16:04:52.581Z
1.0,2024-03-30T16:04:52.581Z
1.0,2024-03-30T16:04:52.581Z
0.999554,2024-03-30T16:15:21.896Z
0.999554,2024-03-30T16:15:21.896Z
1.0,2024-03-30T16:34:54.509Z
0.999803,2024-03-30T16:45:54.096Z
0.999803,2024-03-30T16:45:54.096Z
0.999857,2024-03-30T17:06:59.698Z
0.999857,2024-03-30T17:06:59.698Z
0.99897,2024-03-30T17:27:20.391Z
0.999867,2024-03-30T17:36:14.619Z
0.999784,2024-03-30T17:46:27.853Z
0.999784,2024-03-30T17:46:27.853Z
0.999698,2024-03-30T18:07:23.085Z
0.999698,2024-03-30T18:07:23.085Z
1.0,2024-03-30T18:28:00.049Z
0.999746,2024-03-30T19:48:36.995Z
0.999746,2024-03-30T19:48:36.995Z
0.999951,2024-03-30T20:59:18.041Z
0.999951,2024-03-30T20:59:18.041Z
0.999368,2024-03-30T22:40:06.718Z
0.999368,2024-03-30T22:40:06.718Z
0.999995,2024-03-31T10:35:14.998Z
0.999995,2024-03-31T10:35:14.998Z
1.0,2024-03-31T10:54:38.976Z
1.0,2024-03-31T11:04:50.019Z
1.0,2024-03-31T11:04:50.019Z
0.999868,2024-03-31T11:34:43.382Z
1.001,2024-03-31T11:45:04.988Z
1.001,2024-03-31T11:45:04.988Z
1.0,2024-03-31T12:04:49.337Z
1.0,2024-03-31T12:04:49.337Z
0.998809,2024-03-31T12:25:25.908Z
0.998809,2024-03-31T12:25:25.908Z
0.999838,2024-03-31T12:44:55.463Z
0.999838,2024-03-31T12:44:55.463Z
1.001,2024-03-31T13:05:39.326Z
1.001,2024-03-31T13:05:39.326Z
0.999362,2024-03-31T16:36:43.813Z
0.999362,2024-03-31T16:36:43.813Z
0.99902,2024-03-31T16:57:40.005Z
0.999324,2024-03-31T17:07:25.677Z
1.0,2024-03-31T17:17:38.669Z
1.0,2024-03-31T17:17:38.669Z
0.999747,2024-03-31T17:35:57.716Z
0.999906,2024-03-31T17:47:40.642Z
