Precio,fecha
70360,2024-03-31T12:25:13.094Z
70395,2024-03-31T12:45:18.932Z
70395,2024-03-31T12:45:18.932Z
70566,2024-03-31T13:04:54.714Z
70566,2024-03-31T13:04:54.714Z
70523,2024-03-31T16:36:36.558Z
70523,2024-03-31T16:36:36.558Z
70464,2024-03-31T16:56:49.868Z
70465,2024-03-31T17:07:22.971Z
70517,2024-03-31T17:17:42.383Z
70517,2024-03-31T17:17:42.383Z
70478,2024-03-31T17:35:47.286Z
70512,2024-03-31T17:46:57.061Z
